filepath,label
Fake faces/fake_5036.png,0
Fake faces/fake_1734.png,0
Real faces/real_3969.png,1
Fake faces/fake_4155.png,0
Fake faces/fake_7483.png,0
Real faces/real_4626.png,1
Fake faces/fake_6896.png,0
Real faces/real_3930.png,1
Fake faces/fake_2122.png,0
Fake faces/fake_8307.png,0
Real faces/real_841.png,1
Fake faces/fake_341.png,0
Real faces/real_6222.png,1
Fake faces/fake_4065.png,0
Real faces/real_6399.png,1
Fake faces/fake_2705.png,0
Fake faces/fake_439.png,0
Fake faces/fake_7692.png,0
Fake faces/fake_5375.png,0
Fake faces/fake_245.png,0
Real faces/real_7586.png,1
Fake faces/fake_6269.png,0
Real faces/real_9.png,1
Fake faces/fake_8869.png,0
Fake faces/fake_8902.png,0
Fake faces/fake_9092.png,0
Fake faces/fake_3820.png,0
Fake faces/fake_5191.png,0
Real faces/real_9345.png,1
Real faces/real_4529.png,1
Real faces/real_7787.png,1
Real faces/real_6394.png,1
Real faces/real_6466.png,1
Fake faces/fake_6407.png,0
Real faces/real_823.png,1
Real faces/real_6863.png,1
Fake faces/fake_2466.png,0
Fake faces/fake_3361.png,0
Fake faces/fake_6614.png,0
Real faces/real_6936.png,1
Fake faces/fake_1440.png,0
Fake faces/fake_7286.png,0
Real faces/real_1613.png,1
Real faces/real_3845.png,1
Real faces/real_3334.png,1
Real faces/real_7921.png,1
Fake faces/fake_375.png,0
Real faces/real_5783.png,1
Real faces/real_9754.png,1
Real faces/real_307.png,1
Real faces/real_4847.png,1
Real faces/real_6921.png,1
Real faces/real_4795.png,1
Real faces/real_2588.png,1
Fake faces/fake_2349.png,0
Fake faces/fake_5336.png,0
Fake faces/fake_6252.png,0
Fake faces/fake_7754.png,0
Real faces/real_3238.png,1
Fake faces/fake_9062.png,0
Real faces/real_7630.png,1
Real faces/real_9730.png,1
Fake faces/fake_6663.png,0
Real faces/real_1311.png,1
Real faces/real_3506.png,1
Fake faces/fake_6088.png,0
Real faces/real_5833.png,1
Real faces/real_4313.png,1
Real faces/real_4532.png,1
Fake faces/fake_6641.png,0
Fake faces/fake_5420.png,0
Fake faces/fake_1686.png,0
Real faces/real_8674.png,1
Fake faces/fake_9018.png,0
Real faces/real_2062.png,1
Fake faces/fake_7434.png,0
Real faces/real_5511.png,1
Real faces/real_7668.png,1
Fake faces/fake_3961.png,0
Fake faces/fake_2008.png,0
Fake faces/fake_5472.png,0
Real faces/real_2758.png,1
Fake faces/fake_8820.png,0
Real faces/real_9129.png,1
Fake faces/fake_6412.png,0
Real faces/real_6033.png,1
Real faces/real_8533.png,1
Fake faces/fake_5811.png,0
Fake faces/fake_9446.png,0
Real faces/real_8547.png,1
Fake faces/fake_9441.png,0
Fake faces/fake_9718.png,0
Fake faces/fake_3724.png,0
Real faces/real_1813.png,1
Real faces/real_9402.png,1
Fake faces/fake_6858.png,0
Real faces/real_7070.png,1
Fake faces/fake_7592.png,0
Real faces/real_7295.png,1
Real faces/real_6510.png,1
Fake faces/fake_3579.png,0
Real faces/real_6171.png,1
Real faces/real_8351.png,1
Real faces/real_8573.png,1
Fake faces/fake_466.png,0
Fake faces/fake_6354.png,0
Real faces/real_5925.png,1
Real faces/real_5456.png,1
Fake faces/fake_8541.png,0
Real faces/real_3156.png,1
Real faces/real_9159.png,1
Fake faces/fake_575.png,0
Real faces/real_7992.png,1
Real faces/real_4211.png,1
Real faces/real_1410.png,1
Real faces/real_1755.png,1
Fake faces/fake_3707.png,0
Fake faces/fake_5253.png,0
Fake faces/fake_3850.png,0
Real faces/real_2883.png,1
Real faces/real_2312.png,1
Real faces/real_5460.png,1
Real faces/real_7221.png,1
Real faces/real_1472.png,1
Fake faces/fake_7534.png,0
Fake faces/fake_5702.png,0
Fake faces/fake_6834.png,0
Fake faces/fake_7897.png,0
Real faces/real_1154.png,1
Real faces/real_3950.png,1
Fake faces/fake_2077.png,0
Real faces/real_8839.png,1
Fake faces/fake_9216.png,0
Real faces/real_5604.png,1
Fake faces/fake_2321.png,0
Real faces/real_2872.png,1
Real faces/real_853.png,1
Real faces/real_7527.png,1
Real faces/real_9330.png,1
Fake faces/fake_3080.png,0
Real faces/real_2984.png,1
Real faces/real_9379.png,1
Real faces/real_5196.png,1
Real faces/real_3295.png,1
Real faces/real_6445.png,1
Fake faces/fake_1082.png,0
Fake faces/fake_7850.png,0
Real faces/real_9076.png,1
Real faces/real_6386.png,1
Fake faces/fake_3910.png,0
Fake faces/fake_9556.png,0
Fake faces/fake_6886.png,0
Real faces/real_8076.png,1
Real faces/real_8395.png,1
Real faces/real_7571.png,1
Fake faces/fake_101.png,0
Real faces/real_6682.png,1
Real faces/real_1834.png,1
Fake faces/fake_2520.png,0
Real faces/real_3704.png,1
Fake faces/fake_8782.png,0
Fake faces/fake_1002.png,0
Fake faces/fake_6607.png,0
Fake faces/fake_9045.png,0
Fake faces/fake_1875.png,0
Real faces/real_2409.png,1
Fake faces/fake_5582.png,0
Fake faces/fake_6717.png,0
Real faces/real_3976.png,1
Fake faces/fake_7323.png,0
Fake faces/fake_3150.png,0
Real faces/real_3891.png,1
Real faces/real_7840.png,1
Fake faces/fake_5490.png,0
Fake faces/fake_8018.png,0
Real faces/real_2561.png,1
Real faces/real_4662.png,1
Real faces/real_5493.png,1
Real faces/real_144.png,1
Real faces/real_2435.png,1
Real faces/real_4377.png,1
Fake faces/fake_3538.png,0
Real faces/real_3056.png,1
Real faces/real_2290.png,1
Fake faces/fake_4739.png,0
Fake faces/fake_9760.png,0
Real faces/real_300.png,1
Real faces/real_6231.png,1
Real faces/real_9949.png,1
Real faces/real_7448.png,1
Real faces/real_747.png,1
Real faces/real_6816.png,1
Real faces/real_39.png,1
Real faces/real_3989.png,1
Real faces/real_386.png,1
Fake faces/fake_9111.png,0
Real faces/real_3937.png,1
Fake faces/fake_1156.png,0
Real faces/real_3496.png,1
Real faces/real_5582.png,1
Fake faces/fake_4551.png,0
Fake faces/fake_3997.png,0
Real faces/real_472.png,1
Fake faces/fake_7743.png,0
Fake faces/fake_1250.png,0
Fake faces/fake_5241.png,0
Fake faces/fake_3307.png,0
Fake faces/fake_6775.png,0
Fake faces/fake_9994.png,0
Fake faces/fake_8293.png,0
Fake faces/fake_2602.png,0
Real faces/real_3349.png,1
Fake faces/fake_6344.png,0
Real faces/real_7236.png,1
Fake faces/fake_3097.png,0
Real faces/real_9913.png,1
Fake faces/fake_4138.png,0
Fake faces/fake_4914.png,0
Real faces/real_1828.png,1
Fake faces/fake_2755.png,0
Real faces/real_9625.png,1
Real faces/real_7772.png,1
Real faces/real_6245.png,1
Real faces/real_7439.png,1
Real faces/real_6907.png,1
Fake faces/fake_8913.png,0
Real faces/real_3511.png,1
Fake faces/fake_3560.png,0
Fake faces/fake_712.png,0
Real faces/real_5063.png,1
Fake faces/fake_3391.png,0
Real faces/real_1459.png,1
Fake faces/fake_800.png,0
Fake faces/fake_4471.png,0
Fake faces/fake_6093.png,0
Fake faces/fake_5150.png,0
Real faces/real_6480.png,1
Real faces/real_4177.png,1
Real faces/real_2718.png,1
Real faces/real_8400.png,1
Real faces/real_1406.png,1
Real faces/real_3502.png,1
Fake faces/fake_7531.png,0
Fake faces/fake_3316.png,0
Fake faces/fake_4836.png,0
Fake faces/fake_8914.png,0
Real faces/real_3290.png,1
Fake faces/fake_1477.png,0
Real faces/real_3067.png,1
Fake faces/fake_9442.png,0
Real faces/real_8879.png,1
Fake faces/fake_340.png,0
Real faces/real_8386.png,1
Real faces/real_7158.png,1
Real faces/real_5695.png,1
Fake faces/fake_9355.png,0
Fake faces/fake_5014.png,0
Real faces/real_6978.png,1
Real faces/real_9359.png,1
Real faces/real_7428.png,1
Fake faces/fake_8910.png,0
Fake faces/fake_3098.png,0
Fake faces/fake_1457.png,0
Real faces/real_7733.png,1
Real faces/real_2736.png,1
Fake faces/fake_1141.png,0
Fake faces/fake_9581.png,0
Real faces/real_5250.png,1
Real faces/real_9593.png,1
Real faces/real_5991.png,1
Real faces/real_6259.png,1
Fake faces/fake_7878.png,0
Real faces/real_6833.png,1
Real faces/real_3849.png,1
Real faces/real_5485.png,1
Fake faces/fake_5821.png,0
Real faces/real_2670.png,1
Real faces/real_5101.png,1
Fake faces/fake_6730.png,0
Fake faces/fake_5252.png,0
Real faces/real_2427.png,1
Real faces/real_1431.png,1
Fake faces/fake_9972.png,0
Fake faces/fake_8999.png,0
Fake faces/fake_9250.png,0
Fake faces/fake_4747.png,0
Fake faces/fake_8178.png,0
Fake faces/fake_3442.png,0
Fake faces/fake_1771.png,0
Fake faces/fake_6029.png,0
Real faces/real_766.png,1
Fake faces/fake_8359.png,0
Fake faces/fake_292.png,0
Real faces/real_3994.png,1
Real faces/real_2639.png,1
Fake faces/fake_7819.png,0
Fake faces/fake_75.png,0
Real faces/real_3778.png,1
Fake faces/fake_2835.png,0
Real faces/real_1236.png,1
Real faces/real_9849.png,1
Fake faces/fake_9226.png,0
Real faces/real_9366.png,1
Fake faces/fake_1937.png,0
Fake faces/fake_2290.png,0
Real faces/real_1349.png,1
Real faces/real_6448.png,1
Real faces/real_7785.png,1
Real faces/real_4299.png,1
Fake faces/fake_7459.png,0
Fake faces/fake_8088.png,0
Real faces/real_5824.png,1
Real faces/real_8468.png,1
Fake faces/fake_4803.png,0
Fake faces/fake_6870.png,0
Real faces/real_7272.png,1
Fake faces/fake_6439.png,0
Fake faces/fake_9263.png,0
Fake faces/fake_7919.png,0
Real faces/real_4652.png,1
Real faces/real_343.png,1
Real faces/real_5088.png,1
Fake faces/fake_2090.png,0
Real faces/real_7449.png,1
Fake faces/fake_1495.png,0
Fake faces/fake_4906.png,0
Real faces/real_873.png,1
Fake faces/fake_8128.png,0
Real faces/real_3298.png,1
Real faces/real_9749.png,1
Real faces/real_292.png,1
Real faces/real_3935.png,1
Fake faces/fake_8498.png,0
Real faces/real_7351.png,1
Real faces/real_1708.png,1
Fake faces/fake_8428.png,0
Fake faces/fake_6941.png,0
Fake faces/fake_7076.png,0
Fake faces/fake_4021.png,0
Fake faces/fake_12.png,0
Real faces/real_8458.png,1
Real faces/real_5422.png,1
Fake faces/fake_915.png,0
Real faces/real_1204.png,1
Real faces/real_7779.png,1
Real faces/real_9790.png,1
Real faces/real_7845.png,1
Real faces/real_6550.png,1
Fake faces/fake_1638.png,0
Fake faces/fake_1690.png,0
Fake faces/fake_6620.png,0
Fake faces/fake_9710.png,0
Real faces/real_8788.png,1
Fake faces/fake_4531.png,0
Fake faces/fake_4058.png,0
Fake faces/fake_2376.png,0
Real faces/real_9065.png,1
Fake faces/fake_2977.png,0
Real faces/real_9961.png,1
Fake faces/fake_1661.png,0
Fake faces/fake_9432.png,0
Fake faces/fake_2963.png,0
Fake faces/fake_3327.png,0
Real faces/real_2454.png,1
Fake faces/fake_4753.png,0
Real faces/real_9787.png,1
Fake faces/fake_5645.png,0
Fake faces/fake_4179.png,0
Fake faces/fake_8504.png,0
Fake faces/fake_4222.png,0
Real faces/real_8258.png,1
Fake faces/fake_2214.png,0
Real faces/real_880.png,1
Real faces/real_58.png,1
Real faces/real_299.png,1
Fake faces/fake_6842.png,0
Real faces/real_4009.png,1
Fake faces/fake_8645.png,0
Real faces/real_6663.png,1
Real faces/real_9892.png,1
Real faces/real_6025.png,1
Fake faces/fake_7596.png,0
Real faces/real_6405.png,1
Fake faces/fake_2950.png,0
Real faces/real_9990.png,1
Real faces/real_2341.png,1
Real faces/real_9617.png,1
Real faces/real_8799.png,1
Fake faces/fake_6942.png,0
Real faces/real_109.png,1
Fake faces/fake_7373.png,0
Real faces/real_2025.png,1
Fake faces/fake_5576.png,0
Fake faces/fake_4885.png,0
Real faces/real_5310.png,1
Fake faces/fake_695.png,0
Fake faces/fake_7669.png,0
Real faces/real_319.png,1
Real faces/real_9388.png,1
Real faces/real_3427.png,1
Fake faces/fake_9864.png,0
Real faces/real_1847.png,1
Real faces/real_1023.png,1
Real faces/real_1506.png,1
Fake faces/fake_9945.png,0
Fake faces/fake_1494.png,0
Real faces/real_4322.png,1
Fake faces/fake_2216.png,0
Fake faces/fake_6566.png,0
Real faces/real_9666.png,1
Fake faces/fake_4207.png,0
Fake faces/fake_9590.png,0
Fake faces/fake_9560.png,0
Fake faces/fake_2059.png,0
Fake faces/fake_401.png,0
Real faces/real_6183.png,1
Real faces/real_4826.png,1
Fake faces/fake_5602.png,0
Real faces/real_6054.png,1
Real faces/real_273.png,1
Fake faces/fake_8455.png,0
Real faces/real_7761.png,1
Real faces/real_3774.png,1
Real faces/real_8139.png,1
Real faces/real_6821.png,1
Real faces/real_5271.png,1
Real faces/real_9597.png,1
Fake faces/fake_5390.png,0
Real faces/real_1374.png,1
Real faces/real_2034.png,1
Fake faces/fake_2324.png,0
Fake faces/fake_5907.png,0
Fake faces/fake_2137.png,0
Real faces/real_3841.png,1
Real faces/real_5345.png,1
Real faces/real_4999.png,1
Fake faces/fake_6841.png,0
Fake faces/fake_1318.png,0
Real faces/real_7848.png,1
Fake faces/fake_5049.png,0
Fake faces/fake_3525.png,0
Real faces/real_3653.png,1
Fake faces/fake_8505.png,0
Fake faces/fake_9342.png,0
Fake faces/fake_6744.png,0
Fake faces/fake_4657.png,0
Fake faces/fake_9057.png,0
Real faces/real_3613.png,1
Fake faces/fake_7010.png,0
Fake faces/fake_6575.png,0
Real faces/real_3647.png,1
Real faces/real_8951.png,1
Real faces/real_4187.png,1
Fake faces/fake_4079.png,0
Fake faces/fake_1952.png,0
Fake faces/fake_1039.png,0
Real faces/real_1470.png,1
Fake faces/fake_9382.png,0
Fake faces/fake_1684.png,0
Real faces/real_8575.png,1
Fake faces/fake_285.png,0
Fake faces/fake_2415.png,0
Fake faces/fake_1316.png,0
Fake faces/fake_3912.png,0
Real faces/real_4887.png,1
Fake faces/fake_3270.png,0
Real faces/real_8213.png,1
Fake faces/fake_3826.png,0
Real faces/real_1953.png,1
Fake faces/fake_944.png,0
Real faces/real_3984.png,1
Real faces/real_5982.png,1
Real faces/real_6559.png,1
Fake faces/fake_8476.png,0
Fake faces/fake_1306.png,0
Fake faces/fake_1107.png,0
Fake faces/fake_615.png,0
Fake faces/fake_6441.png,0
Fake faces/fake_1425.png,0
Fake faces/fake_2548.png,0
Real faces/real_8687.png,1
Fake faces/fake_8562.png,0
Real faces/real_235.png,1
Fake faces/fake_1205.png,0
Fake faces/fake_8553.png,0
Fake faces/fake_6622.png,0
Fake faces/fake_7306.png,0
Real faces/real_9005.png,1
Real faces/real_1753.png,1
Fake faces/fake_3567.png,0
Fake faces/fake_3666.png,0
Fake faces/fake_3972.png,0
Fake faces/fake_6957.png,0
Real faces/real_2859.png,1
Fake faces/fake_7261.png,0
Real faces/real_550.png,1
Fake faces/fake_4055.png,0
Fake faces/fake_6078.png,0
Fake faces/fake_8121.png,0
Fake faces/fake_3975.png,0
Real faces/real_4421.png,1
Fake faces/fake_9273.png,0
Real faces/real_8469.png,1
Real faces/real_7975.png,1
Real faces/real_8659.png,1
Fake faces/fake_4152.png,0
Fake faces/fake_4895.png,0
Real faces/real_4802.png,1
Fake faces/fake_2117.png,0
Real faces/real_5109.png,1
Fake faces/fake_2710.png,0
Fake faces/fake_9177.png,0
Real faces/real_2445.png,1
Fake faces/fake_49.png,0
Real faces/real_523.png,1
Real faces/real_9682.png,1
Real faces/real_1654.png,1
Real faces/real_2115.png,1
Real faces/real_4536.png,1
Real faces/real_5908.png,1
Fake faces/fake_2062.png,0
Real faces/real_9986.png,1
Fake faces/fake_532.png,0
Fake faces/fake_7068.png,0
Fake faces/fake_8193.png,0
Fake faces/fake_6706.png,0
Fake faces/fake_7852.png,0
Fake faces/fake_8122.png,0
Fake faces/fake_4330.png,0
Real faces/real_2395.png,1
Real faces/real_6473.png,1
Real faces/real_444.png,1
Real faces/real_4670.png,1
Fake faces/fake_7871.png,0
Real faces/real_1739.png,1
Fake faces/fake_8806.png,0
Real faces/real_2063.png,1
Fake faces/fake_3428.png,0
Real faces/real_7923.png,1
Real faces/real_1639.png,1
Fake faces/fake_5712.png,0
Fake faces/fake_8879.png,0
Fake faces/fake_7508.png,0
Fake faces/fake_1941.png,0
Fake faces/fake_748.png,0
Real faces/real_9993.png,1
Fake faces/fake_3957.png,0
Fake faces/fake_9162.png,0
Fake faces/fake_1821.png,0
Real faces/real_8762.png,1
Fake faces/fake_1163.png,0
Real faces/real_1859.png,1
Fake faces/fake_415.png,0
Real faces/real_4490.png,1
Fake faces/fake_8436.png,0
Real faces/real_4774.png,1
Real faces/real_2958.png,1
Fake faces/fake_9142.png,0
Fake faces/fake_8842.png,0
Real faces/real_7934.png,1
Fake faces/fake_2034.png,0
Real faces/real_9411.png,1
Real faces/real_8895.png,1
Fake faces/fake_690.png,0
Fake faces/fake_8427.png,0
Real faces/real_2850.png,1
Fake faces/fake_6454.png,0
Fake faces/fake_7293.png,0
Real faces/real_792.png,1
Fake faces/fake_6596.png,0
Fake faces/fake_6262.png,0
Fake faces/fake_5331.png,0
Real faces/real_6678.png,1
Real faces/real_941.png,1
Fake faces/fake_5584.png,0
Real faces/real_7539.png,1
Fake faces/fake_417.png,0
Fake faces/fake_3274.png,0
Real faces/real_6519.png,1
Real faces/real_6167.png,1
Fake faces/fake_4603.png,0
Real faces/real_4731.png,1
Real faces/real_1848.png,1
Fake faces/fake_6316.png,0
Fake faces/fake_5313.png,0
Fake faces/fake_1338.png,0
Real faces/real_4457.png,1
Real faces/real_839.png,1
Real faces/real_5172.png,1
Real faces/real_8278.png,1
Fake faces/fake_5337.png,0
Real faces/real_261.png,1
Fake faces/fake_9180.png,0
Fake faces/fake_5267.png,0
Real faces/real_5708.png,1
Fake faces/fake_3002.png,0
Real faces/real_7914.png,1
Real faces/real_5703.png,1
Fake faces/fake_384.png,0
Fake faces/fake_4494.png,0
Fake faces/fake_5590.png,0
Fake faces/fake_5740.png,0
Fake faces/fake_4322.png,0
Fake faces/fake_423.png,0
Fake faces/fake_6382.png,0
Fake faces/fake_206.png,0
Fake faces/fake_7110.png,0
Real faces/real_1741.png,1
Fake faces/fake_4961.png,0
Real faces/real_432.png,1
Fake faces/fake_9000.png,0
Real faces/real_3789.png,1
Fake faces/fake_3508.png,0
Fake faces/fake_8287.png,0
Fake faces/fake_1786.png,0
Real faces/real_6765.png,1
Fake faces/fake_1343.png,0
Real faces/real_644.png,1
Fake faces/fake_3285.png,0
Fake faces/fake_3161.png,0
Fake faces/fake_3529.png,0
Fake faces/fake_3896.png,0
Real faces/real_1913.png,1
Fake faces/fake_3917.png,0
Real faces/real_7240.png,1
Fake faces/fake_2514.png,0
Real faces/real_2709.png,1
Fake faces/fake_2654.png,0
Real faces/real_6307.png,1
Fake faces/fake_899.png,0
Fake faces/fake_7061.png,0
Real faces/real_8404.png,1
Real faces/real_8354.png,1
Real faces/real_6495.png,1
Fake faces/fake_8640.png,0
Real faces/real_6121.png,1
Fake faces/fake_8681.png,0
Fake faces/fake_3101.png,0
Real faces/real_4023.png,1
Real faces/real_9277.png,1
Real faces/real_5871.png,1
Fake faces/fake_2355.png,0
Real faces/real_1917.png,1
Real faces/real_668.png,1
Real faces/real_5927.png,1
Real faces/real_1163.png,1
Fake faces/fake_146.png,0
Real faces/real_9281.png,1
Real faces/real_9775.png,1
Fake faces/fake_774.png,0
Fake faces/fake_5591.png,0
Fake faces/fake_3643.png,0
Fake faces/fake_7175.png,0
Real faces/real_9344.png,1
Real faces/real_9087.png,1
Fake faces/fake_2418.png,0
Real faces/real_1744.png,1
Fake faces/fake_2281.png,0
Real faces/real_8805.png,1
Fake faces/fake_4099.png,0
Real faces/real_4455.png,1
Real faces/real_9140.png,1
Real faces/real_4648.png,1
Fake faces/fake_4130.png,0
Fake faces/fake_4115.png,0
Real faces/real_522.png,1
Fake faces/fake_3027.png,0
Fake faces/fake_2540.png,0
Fake faces/fake_8407.png,0
Fake faces/fake_2694.png,0
Fake faces/fake_5918.png,0
Fake faces/fake_6878.png,0
Fake faces/fake_5013.png,0
Real faces/real_8594.png,1
Fake faces/fake_3069.png,0
Fake faces/fake_5877.png,0
Real faces/real_8186.png,1
Real faces/real_182.png,1
Real faces/real_9807.png,1
Fake faces/fake_7690.png,0
Fake faces/fake_4102.png,0
Fake faces/fake_1813.png,0
Fake faces/fake_287.png,0
Fake faces/fake_4039.png,0
Fake faces/fake_3790.png,0
Fake faces/fake_1556.png,0
Fake faces/fake_5015.png,0
Real faces/real_3754.png,1
Fake faces/fake_4969.png,0
Real faces/real_2217.png,1
Real faces/real_5043.png,1
Real faces/real_8440.png,1
Fake faces/fake_1593.png,0
Real faces/real_4741.png,1
Real faces/real_2443.png,1
Real faces/real_1174.png,1
Real faces/real_2855.png,1
Fake faces/fake_2848.png,0
Real faces/real_8106.png,1
Real faces/real_284.png,1
Real faces/real_8992.png,1
Real faces/real_9439.png,1
Real faces/real_1823.png,1
Fake faces/fake_6999.png,0
Fake faces/fake_3218.png,0
Real faces/real_8431.png,1
Fake faces/fake_9554.png,0
Real faces/real_5230.png,1
Fake faces/fake_624.png,0
Real faces/real_6737.png,1
Real faces/real_4095.png,1
Fake faces/fake_6689.png,0
Real faces/real_910.png,1
Real faces/real_5639.png,1
Fake faces/fake_4075.png,0
Real faces/real_2320.png,1
Fake faces/fake_8522.png,0
Real faces/real_1980.png,1
Fake faces/fake_3211.png,0
Fake faces/fake_3399.png,0
Real faces/real_5928.png,1
Fake faces/fake_2768.png,0
Fake faces/fake_4544.png,0
Fake faces/fake_8748.png,0
Real faces/real_6865.png,1
Real faces/real_704.png,1
Fake faces/fake_6022.png,0
Real faces/real_4950.png,1
Fake faces/fake_746.png,0
Real faces/real_3517.png,1
Real faces/real_4098.png,1
Fake faces/fake_4394.png,0
Fake faces/fake_3861.png,0
Real faces/real_6201.png,1
Fake faces/fake_6214.png,0
Real faces/real_3966.png,1
Fake faces/fake_855.png,0
Fake faces/fake_2958.png,0
Real faces/real_2015.png,1
